team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
OTT,2024,OTT,OTT,Team Level,5on5,30,0.52,0.52,0.53,86429.0,741.02,58.05,45.97,186.31,24.99,405.3,303.39,56.21,58.13,56.3,711.0,313.0,407.0,1431.0,55.0,60.0,8.0,145.0,2.0,312.0,450.0,656.0,969.0,97.0,212.0,671.0,794.0,136.0,349.0,803.0,163.0,58.0,21.74,20.3,16.0,27.0,16.0,12.0,1440.6,1024.0,1027.39,169.0,9.5,12.65,12.65,54.89,54.83,54.07,667.9,54.0,41.65,170.83,22.56,363.86,271.11,52.15,54.01,52.18,636.0,288.0,412.0,1336.0,58.0,67.0,12.0,132.0,3.0,265.0,399.0,578.0,866.0,114.0,251.0,652.0,738.0,108.0,418.0,720.0,150.0,54.0,20.08,19.2,14.71,27.0,19.0,12.0,1329.44,924.0,921.92,197.0,8.62,12.58,12.58,50.04,50.09,49.11
OTT,2024,OTT,OTT,Team Level,4on5,30,0.1,0.12,0.15,7774.0,21.94,2.12,1.01,3.06,0.7,6.69,15.42,2.12,2.12,2.12,20.0,9.0,2.0,31.0,1.0,0.0,0.0,1.0,0.0,4.0,23.0,19.0,28.0,6.0,10.0,87.0,7.0,7.0,13.0,19.0,8.0,2.0,0.44,1.19,0.5,0.0,1.0,0.0,31.0,29.0,29.0,11.0,0.23,0.0,0.0,2.36,2.36,2.36,123.74,18.79,10.71,25.07,3.9,71.69,36.84,16.05,18.79,16.05,118.0,49.0,53.0,220.0,17.0,13.0,2.0,28.0,1.0,61.0,47.0,101.0,150.0,8.0,16.0,61.0,10.0,7.0,24.0,107.0,33.0,27.0,2.62,4.01,12.17,0.0,6.0,11.0,220.0,167.0,167.0,4.0,2.85,3.26,3.26,18.38,18.38,15.85
OTT,2024,OTT,OTT,Team Level,5on4,30,0.97,0.92,0.92,9204.0,130.35,13.66,12.15,27.68,4.34,80.94,41.23,13.2,13.66,13.2,128.0,52.0,87.0,267.0,22.0,13.0,3.0,24.0,0.0,68.0,53.0,106.0,158.0,4.0,8.0,100.0,11.0,10.0,31.0,123.0,44.0,13.0,3.79,4.88,4.99,5.0,10.0,7.0,267.0,180.0,180.0,2.0,3.08,1.88,1.88,14.86,14.86,14.47,11.03,0.49,0.51,1.86,0.34,3.75,8.06,0.48,0.49,0.48,11.0,4.0,7.0,22.0,1.0,0.0,0.0,2.0,0.0,4.0,8.0,10.0,14.0,4.0,8.0,79.0,13.0,5.0,17.0,14.0,1.0,0.0,0.36,0.13,0.0,1.0,0.0,0.0,22.0,15.0,15.0,15.0,0.11,0.0,0.0,0.6,0.6,0.59
CBJ,2024,CBJ,CBJ,Team Level,other,31,0.49,0.49,0.48,4082.0,56.06,11.3,3.68,11.55,1.91,31.49,18.07,10.24,11.3,10.24,58.0,20.0,24.0,102.0,11.0,4.0,0.0,12.0,0.0,29.0,22.0,47.0,67.0,3.0,6.0,51.0,10.0,7.0,11.0,46.0,17.0,15.0,1.81,2.16,7.34,4.0,1.0,6.0,102.0,78.0,78.0,5.0,1.06,1.35,1.35,11.01,11.01,9.91,59.01,11.54,4.08,11.02,2.02,33.88,21.47,10.54,11.54,10.54,57.0,27.0,24.0,108.0,17.0,2.0,1.0,9.0,2.0,33.0,21.0,40.0,67.0,0.0,0.0,64.0,9.0,9.0,9.0,49.0,17.0,18.0,2.03,2.09,7.42,4.0,5.0,8.0,108.0,84.0,84.0,2.0,1.19,0.38,0.38,12.35,12.35,11.38
CBJ,2024,CBJ,CBJ,Team Level,all,31,0.49,0.5,0.5,112571.0,988.6,90.91,64.83,242.4,33.83,529.25,397.79,85.8,91.18,86.09,956.0,403.0,538.0,1897.0,100.0,108.0,9.0,215.0,4.0,415.0,517.0,856.0,1259.0,114.0,260.0,863.0,631.0,149.0,481.0,1031.0,215.0,113.0,27.03,26.54,37.33,42.0,35.0,23.0,1904.8,1359.0,1366.17,225.0,14.3,22.2,22.2,83.01,83.37,80.59,964.61,95.96,65.26,231.89,32.76,531.51,376.62,91.48,96.59,92.02,883.0,451.0,533.0,1867.0,111.0,114.0,11.0,159.0,6.0,406.0,538.0,772.0,1223.0,98.0,234.0,940.0,584.0,163.0,491.0,962.0,257.0,115.0,27.63,31.6,36.73,40.0,42.0,29.0,1877.18,1334.0,1341.07,229.0,14.49,23.16,23.23,87.23,87.81,85.52
CBJ,2024,CBJ,CBJ,Team Level,5on5,31,0.49,0.5,0.51,92288.0,786.65,64.77,49.71,200.08,26.94,417.33,320.16,61.3,65.05,61.59,745.0,334.0,450.0,1529.0,71.0,92.0,9.0,175.0,4.0,318.0,419.0,674.0,1008.0,97.0,226.0,654.0,603.0,126.0,426.0,834.0,166.0,79.0,21.31,20.41,23.05,32.0,29.0,10.0,1536.8,1079.0,1086.17,205.0,10.31,19.29,19.29,55.8,56.16,54.86,762.83,67.86,49.14,191.43,25.91,413.43,304.23,64.93,68.48,65.47,676.0,376.0,455.0,1507.0,69.0,100.0,9.0,129.0,3.0,303.0,448.0,607.0,983.0,89.0,216.0,732.0,552.0,140.0,430.0,778.0,200.0,74.0,21.87,24.69,21.3,30.0,29.0,10.0,1517.18,1052.0,1059.07,203.0,10.18,20.02,20.1,57.94,58.52,57.53
CBJ,2024,CBJ,CBJ,Team Level,4on5,31,0.17,0.17,0.2,8447.0,32.41,2.98,1.52,4.96,1.04,10.45,23.04,2.92,2.98,2.92,38.0,6.0,4.0,48.0,4.0,1.0,0.0,5.0,0.0,4.0,30.0,34.0,40.0,3.0,6.0,74.0,5.0,12.0,16.0,33.0,6.0,5.0,0.76,0.78,1.44,0.0,2.0,2.0,48.0,44.0,44.0,14.0,0.36,0.01,0.01,3.32,3.32,3.25,127.11,15.02,11.2,27.13,4.32,79.1,40.23,14.49,15.02,14.49,131.0,46.0,52.0,229.0,23.0,11.0,1.0,21.0,1.0,65.0,56.0,108.0,154.0,7.0,14.0,80.0,7.0,7.0,29.0,120.0,36.0,21.0,3.27,4.29,7.46,5.0,7.0,11.0,229.0,177.0,177.0,6.0,2.92,2.45,2.45,15.49,15.49,15.19
CBJ,2024,CBJ,CBJ,Team Level,5on4,31,0.88,0.9,0.88,7754.0,113.48,11.84,9.93,25.82,3.93,69.98,36.51,11.34,11.84,11.34,115.0,43.0,60.0,218.0,14.0,11.0,0.0,23.0,0.0,64.0,46.0,101.0,144.0,11.0,22.0,84.0,13.0,4.0,28.0,118.0,26.0,14.0,3.15,3.2,5.49,6.0,3.0,5.0,218.0,158.0,158.0,1.0,2.58,1.55,1.55,12.87,12.87,12.56,15.66,1.54,0.84,2.32,0.5,5.11,10.69,1.52,1.54,1.52,19.0,2.0,2.0,23.0,2.0,1.0,0.0,0.0,0.0,5.0,13.0,17.0,19.0,2.0,4.0,64.0,16.0,7.0,23.0,15.0,4.0,2.0,0.46,0.53,0.55,1.0,1.0,0.0,23.0,21.0,21.0,18.0,0.19,0.3,0.3,1.44,1.44,1.44
COL,2024,COL,COL,Team Level,other,32,0.5,0.49,0.51,6202.0,84.99,19.7,6.46,15.2,2.85,44.2,25.58,18.57,19.7,18.57,77.0,37.0,36.0,150.0,21.0,8.0,1.0,10.0,0.0,34.0,41.0,56.0,93.0,2.0,4.0,51.0,11.0,7.0,22.0,60.0,26.0,28.0,2.62,3.7,13.37,3.0,4.0,14.0,150.0,114.0,114.0,5.0,1.93,1.65,1.65,19.97,19.97,19.09,77.93,19.77,5.93,14.79,2.85,43.44,23.22,18.47,19.77,18.47,75.0,35.0,45.0,155.0,20.0,13.0,2.0,10.0,1.0,45.0,21.0,55.0,90.0,4.0,8.0,85.0,5.0,8.0,11.0,45.0,33.0,32.0,1.77,3.94,14.05,2.0,3.0,15.0,155.0,110.0,110.0,6.0,1.66,3.69,4.08,17.35,17.35,16.79
COL,2024,COL,COL,Team Level,all,32,0.53,0.53,0.52,115926.0,1003.64,106.35,67.4,240.74,33.88,548.12,388.51,100.47,105.97,100.11,935.0,450.0,616.0,2001.0,106.0,98.0,15.0,173.0,4.0,448.0,556.0,829.0,1279.0,93.0,200.0,824.0,602.0,164.0,511.0,1008.0,256.0,121.0,30.71,32.09,43.56,40.0,26.0,40.0,1982.04,1385.0,1378.02,214.0,15.12,21.9,21.9,99.58,99.37,96.02,918.89,94.91,62.14,221.34,31.3,495.65,355.66,90.91,95.49,91.48,856.0,405.0,542.0,1803.0,111.0,99.0,11.0,206.0,1.0,360.0,484.0,745.0,1150.0,107.0,225.0,1066.0,568.0,146.0,491.0,897.0,256.0,108.0,25.11,32.14,37.66,39.0,37.0,35.0,1826.07,1261.0,1275.16,233.0,13.85,20.6,20.6,88.16,88.78,86.99
COL,2024,COL,COL,Team Level,5on5,32,0.53,0.53,0.53,94147.0,789.78,66.12,49.92,201.52,26.77,431.25,316.41,64.17,65.75,63.82,738.0,354.0,519.0,1611.0,64.0,74.0,12.0,141.0,3.0,363.0,447.0,674.0,1028.0,80.0,171.0,654.0,568.0,149.0,451.0,838.0,190.0,64.0,24.51,23.5,18.12,30.0,18.0,16.0,1592.04,1092.0,1085.02,191.0,10.34,14.96,14.96,61.51,61.31,60.5,708.81,58.93,45.34,179.07,23.91,383.21,284.53,56.96,59.51,57.53,660.0,315.0,452.0,1427.0,70.0,68.0,8.0,177.0,0.0,261.0,399.0,590.0,905.0,90.0,189.0,838.0,534.0,122.0,449.0,735.0,186.0,54.0,19.79,23.76,15.37,30.0,28.0,12.0,1450.07,975.0,989.16,219.0,9.41,13.59,13.34,54.99,55.61,54.79
COL,2024,COL,COL,Team Level,4on5,32,0.08,0.12,0.13,7353.0,16.2,1.26,0.72,2.14,0.48,4.75,11.65,1.26,1.26,1.26,15.0,6.0,4.0,25.0,1.0,0.0,0.0,1.0,0.0,3.0,16.0,14.0,20.0,2.0,4.0,53.0,13.0,5.0,15.0,14.0,6.0,1.0,0.44,0.61,0.2,1.0,0.0,0.0,25.0,21.0,21.0,12.0,0.17,0.0,0.0,1.42,1.42,1.42,108.93,13.9,9.7,23.64,3.75,62.09,32.91,13.22,13.9,13.22,101.0,45.0,42.0,188.0,19.0,14.0,0.0,16.0,0.0,53.0,44.0,82.0,127.0,8.0,18.0,74.0,12.0,6.0,21.0,100.0,27.0,19.0,3.1,3.37,7.43,7.0,5.0,7.0,188.0,146.0,146.0,0.0,2.52,2.62,2.49,13.94,13.94,13.54
COL,2024,COL,COL,Team Level,5on4,32,0.89,0.87,0.84,8224.0,112.67,19.27,10.29,21.87,3.77,67.93,34.86,16.47,19.27,16.47,105.0,53.0,57.0,215.0,20.0,16.0,2.0,21.0,1.0,48.0,52.0,85.0,138.0,9.0,21.0,66.0,10.0,3.0,23.0,96.0,34.0,28.0,3.13,4.27,11.87,6.0,4.0,10.0,215.0,158.0,158.0,6.0,2.69,5.29,5.29,16.67,16.67,15.01,23.23,2.31,1.17,3.84,0.78,6.91,14.99,2.25,2.31,2.25,20.0,10.0,3.0,33.0,2.0,4.0,1.0,3.0,0.0,1.0,20.0,18.0,28.0,5.0,10.0,69.0,17.0,10.0,10.0,17.0,10.0,3.0,0.45,1.06,0.8,0.0,1.0,1.0,33.0,30.0,30.0,8.0,0.27,0.7,0.7,1.88,1.88,1.88
CHI,2024,CHI,CHI,Team Level,other,31,0.34,0.49,0.45,3167.0,42.64,8.85,3.55,8.28,1.55,24.7,12.07,8.11,8.85,8.11,39.0,20.0,24.0,83.0,11.0,5.0,0.0,4.0,0.0,24.0,15.0,28.0,48.0,3.0,6.0,38.0,2.0,1.0,6.0,28.0,15.0,16.0,1.12,1.86,5.87,2.0,1.0,8.0,83.0,59.0,59.0,1.0,1.1,1.23,1.23,8.72,8.72,8.17,50.13,17.25,3.67,8.6,1.81,26.56,14.17,16.21,17.25,16.21,53.0,20.0,13.0,86.0,20.0,10.0,2.0,3.0,0.0,23.0,17.0,33.0,53.0,1.0,2.0,32.0,6.0,2.0,9.0,31.0,17.0,25.0,1.24,2.18,13.83,2.0,3.0,15.0,86.0,73.0,73.0,6.0,1.03,1.74,1.93,16.28,16.28,15.68
CHI,2024,CHI,CHI,Team Level,all,31,0.43,0.45,0.45,112114.0,827.72,74.53,55.04,199.65,27.34,451.17,328.29,72.12,75.51,73.07,790.0,346.0,453.0,1589.0,77.0,80.0,7.0,137.0,1.0,347.0,494.0,713.0,1059.0,93.0,201.0,717.0,535.0,183.0,399.0,864.0,183.0,89.0,24.34,22.34,27.86,27.0,24.0,26.0,1599.95,1136.0,1143.91,193.0,12.27,14.12,14.12,72.68,73.58,72.25,995.01,98.78,67.77,239.06,33.72,540.21,390.51,94.55,98.39,94.19,925.0,446.0,575.0,1946.0,99.0,107.0,14.0,178.0,1.0,448.0,538.0,826.0,1272.0,86.0,187.0,945.0,650.0,172.0,447.0,1001.0,257.0,113.0,27.68,32.28,38.83,31.0,38.0,30.0,1934.64,1371.0,1367.16,191.0,14.91,19.8,19.8,93.83,93.42,90.99
CHI,2024,CHI,CHI,Team Level,5on5,31,0.45,0.45,0.46,92248.0,666.33,53.47,41.63,166.71,21.87,360.5,270.81,52.15,54.45,53.1,639.0,276.0,386.0,1301.0,50.0,65.0,6.0,117.0,1.0,270.0,412.0,589.0,865.0,88.0,191.0,559.0,515.0,159.0,348.0,712.0,148.0,55.0,20.06,18.16,15.25,23.0,19.0,8.0,1311.95,915.0,922.91,175.0,8.58,11.54,11.54,50.51,51.41,50.89,794.5,65.8,51.26,200.12,26.76,429.27,319.78,63.31,65.41,62.96,725.0,368.0,495.0,1588.0,67.0,82.0,10.0,151.0,1.0,358.0,434.0,658.0,1026.0,74.0,163.0,750.0,619.0,152.0,392.0,824.0,201.0,68.0,22.45,25.5,17.85,27.0,30.0,10.0,1576.64,1093.0,1089.16,170.0,10.64,14.71,14.71,61.73,61.32,60.12
CHI,2024,CHI,CHI,Team Level,4on5,31,0.08,0.12,0.13,9480.0,18.87,1.13,0.87,2.66,0.61,6.35,14.38,1.13,1.13,1.13,21.0,5.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,21.0,26.0,0.0,0.0,57.0,14.0,16.0,16.0,21.0,4.0,1.0,0.43,0.49,0.21,0.0,0.0,0.0,33.0,26.0,26.0,14.0,0.21,0.0,0.0,1.33,1.33,1.33,127.71,13.89,11.81,27.0,4.4,77.27,40.62,13.2,13.89,13.2,125.0,50.0,65.0,240.0,10.0,15.0,2.0,22.0,0.0,62.0,66.0,115.0,165.0,3.0,6.0,92.0,11.0,11.0,30.0,123.0,34.0,18.0,3.34,3.97,6.58,1.0,5.0,4.0,240.0,175.0,175.0,2.0,3.02,3.34,3.15,13.75,13.75,13.14
CHI,2024,CHI,CHI,Team Level,5on4,31,0.86,0.84,0.82,7219.0,99.88,11.08,8.99,21.98,3.31,59.62,31.03,10.73,11.08,10.73,91.0,45.0,36.0,172.0,16.0,10.0,1.0,16.0,0.0,50.0,44.0,75.0,120.0,2.0,4.0,63.0,4.0,7.0,29.0,103.0,16.0,17.0,2.73,1.83,6.52,2.0,4.0,10.0,172.0,136.0,136.0,3.0,2.38,1.34,1.34,12.12,12.12,11.85,22.68,1.84,1.03,3.34,0.75,7.11,15.94,1.82,1.84,1.82,22.0,8.0,2.0,32.0,2.0,0.0,0.0,2.0,0.0,5.0,21.0,20.0,28.0,8.0,16.0,71.0,14.0,7.0,16.0,23.0,5.0,2.0,0.64,0.62,0.58,1.0,0.0,1.0,32.0,30.0,30.0,13.0,0.24,0.0,0.0,2.07,2.07,2.05
CAR,2024,CAR,CAR,Team Level,other,30,0.53,0.62,0.62,4325.0,75.84,15.1,5.05,14.92,2.64,43.59,25.7,14.31,15.1,14.31,75.0,32.0,38.0,145.0,14.0,4.0,2.0,12.0,1.0,41.0,35.0,61.0,93.0,1.0,2.0,56.0,8.0,12.0,11.0,62.0,22.0,23.0,2.46,2.49,10.15,1.0,2.0,11.0,145.0,107.0,107.0,5.0,1.5,0.85,0.85,15.75,15.75,14.88,48.45,13.64,3.55,8.03,1.75,25.81,13.21,12.71,13.64,12.71,48.0,18.0,23.0,89.0,12.0,4.0,0.0,9.0,1.0,25.0,15.0,36.0,54.0,4.0,8.0,52.0,4.0,3.0,12.0,29.0,13.0,24.0,1.1,1.6,10.94,1.0,0.0,11.0,89.0,66.0,66.0,7.0,1.13,1.25,1.25,13.52,13.52,12.66
CAR,2024,CAR,CAR,Team Level,all,30,0.57,0.59,0.58,108640.0,1104.88,112.07,73.53,275.1,37.31,598.24,420.76,106.92,113.28,108.07,963.0,554.0,577.0,2094.0,108.0,119.0,11.0,214.0,4.0,515.0,557.0,855.0,1409.0,104.0,218.0,965.0,530.0,188.0,484.0,1103.0,282.0,132.0,31.82,34.96,45.28,36.0,38.0,34.0,2139.44,1517.0,1544.07,219.0,16.48,19.85,19.92,108.63,109.78,106.25,796.43,85.75,55.96,187.84,27.16,424.4,301.87,81.2,85.6,81.03,753.0,330.0,360.0,1443.0,86.0,91.0,8.0,139.0,3.0,313.0,451.0,667.0,997.0,101.0,209.0,869.0,687.0,170.0,505.0,750.0,218.0,115.0,21.61,26.53,37.62,29.0,26.0,31.0,1426.12,1083.0,1074.49,228.0,12.68,19.9,19.9,78.53,78.36,76.2
CAR,2024,CAR,CAR,Team Level,5on5,30,0.57,0.6,0.59,86356.0,853.94,73.01,54.59,224.31,29.17,459.28,333.62,69.85,74.23,71.01,721.0,453.0,475.0,1649.0,66.0,101.0,7.0,170.0,3.0,400.0,434.0,655.0,1108.0,87.0,184.0,765.0,491.0,153.0,422.0,872.0,227.0,75.0,24.48,28.33,20.21,30.0,27.0,9.0,1694.44,1174.0,1201.07,189.0,11.39,17.13,17.2,67.2,68.35,66.83,606.41,55.63,39.84,147.89,20.29,322.78,239.58,53.85,55.47,53.68,574.0,252.0,285.0,1111.0,61.0,58.0,6.0,110.0,2.0,234.0,361.0,513.0,765.0,90.0,187.0,638.0,642.0,152.0,437.0,592.0,167.0,67.0,17.24,20.53,17.86,25.0,22.0,14.0,1094.12,826.0,817.49,202.0,8.29,13.29,13.29,50.63,50.46,49.86
CAR,2024,CAR,CAR,Team Level,4on5,30,0.13,0.13,0.15,9406.0,22.51,2.25,1.12,3.27,0.68,7.29,15.38,2.24,2.25,2.24,23.0,7.0,3.0,33.0,3.0,1.0,0.0,1.0,0.0,7.0,18.0,20.0,27.0,6.0,12.0,60.0,23.0,13.0,21.0,20.0,6.0,4.0,0.57,0.72,0.96,0.0,3.0,0.0,33.0,30.0,30.0,17.0,0.26,0.29,0.29,2.22,2.22,2.22,124.44,14.91,11.72,29.36,4.59,70.21,37.2,13.08,14.91,13.08,114.0,54.0,45.0,213.0,11.0,28.0,1.0,19.0,0.0,51.0,59.0,103.0,157.0,4.0,8.0,101.0,19.0,6.0,37.0,114.0,32.0,22.0,2.9,3.78,8.23,2.0,4.0,5.0,213.0,168.0,168.0,5.0,3.07,5.03,5.03,12.95,12.95,12.24
CAR,2024,CAR,CAR,Team Level,5on4,30,0.93,0.9,0.9,8553.0,152.59,21.71,12.77,32.59,4.82,88.07,46.05,20.51,21.71,20.51,144.0,62.0,61.0,267.0,25.0,13.0,2.0,31.0,0.0,67.0,70.0,119.0,181.0,10.0,20.0,84.0,8.0,10.0,30.0,149.0,27.0,30.0,4.31,3.42,13.97,5.0,6.0,14.0,267.0,206.0,206.0,8.0,3.33,1.58,1.58,23.46,23.46,22.34,17.12,1.58,0.85,2.56,0.53,5.6,11.88,1.55,1.58,1.55,17.0,6.0,7.0,30.0,2.0,1.0,1.0,1.0,0.0,3.0,16.0,15.0,21.0,3.0,6.0,78.0,22.0,9.0,19.0,15.0,6.0,2.0,0.37,0.62,0.58,1.0,0.0,1.0,30.0,23.0,23.0,14.0,0.2,0.33,0.33,1.44,1.44,1.44
LAK,2024,LAK,LAK,Team Level,other,30,0.58,0.46,0.44,4523.0,38.56,13.35,2.53,6.18,1.21,19.78,12.94,12.59,13.35,12.59,37.0,19.0,27.0,83.0,14.0,0.0,0.0,4.0,0.0,21.0,17.0,23.0,42.0,1.0,2.0,40.0,10.0,8.0,11.0,28.0,7.0,21.0,1.1,0.91,11.35,0.0,0.0,14.0,83.0,56.0,56.0,6.0,0.68,0.0,0.0,14.03,14.03,13.21,52.64,9.83,3.67,9.93,1.79,29.41,17.37,9.51,9.83,9.51,51.0,21.0,27.0,99.0,13.0,4.0,0.0,9.0,1.0,25.0,20.0,38.0,59.0,0.0,0.0,43.0,17.0,9.0,9.0,42.0,18.0,12.0,1.55,2.15,6.13,4.0,2.0,7.0,99.0,72.0,72.0,1.0,1.09,0.95,0.95,9.96,9.96,9.7
LAK,2024,LAK,LAK,Team Level,all,30,0.55,0.53,0.53,108543.0,939.76,90.01,63.01,230.39,31.47,502.35,369.75,86.11,91.28,87.34,830.0,457.0,516.0,1803.0,92.0,98.0,15.0,156.0,4.0,420.0,517.0,738.0,1195.0,113.0,260.0,848.0,675.0,161.0,424.0,960.0,219.0,108.0,26.34,27.14,36.53,35.0,22.0,35.0,1835.79,1287.0,1311.75,200.0,13.88,18.54,18.68,85.21,86.48,84.38,816.22,75.11,54.5,194.84,27.71,447.86,325.98,72.53,74.43,71.86,734.0,392.0,496.0,1622.0,75.0,64.0,9.0,116.0,4.0,366.0,501.0,659.0,1051.0,100.0,231.0,794.0,704.0,155.0,420.0,843.0,212.0,71.0,23.81,26.71,24.6,32.0,23.0,20.0,1597.58,1126.0,1110.81,195.0,12.18,12.59,12.65,74.65,73.96,72.45
LAK,2024,LAK,LAK,Team Level,5on5,30,0.57,0.53,0.54,86940.0,757.86,63.64,48.66,193.55,25.56,404.35,301.24,61.15,64.9,62.39,666.0,371.0,419.0,1456.0,65.0,83.0,15.0,131.0,3.0,335.0,420.0,601.0,972.0,101.0,238.0,650.0,642.0,133.0,361.0,785.0,182.0,70.0,21.69,22.7,19.24,31.0,18.0,16.0,1488.79,1037.0,1061.74,175.0,10.1,16.15,16.58,57.15,58.42,57.6,630.3,47.71,39.51,157.69,21.5,348.38,262.21,46.46,47.03,45.78,561.0,316.0,410.0,1287.0,45.0,45.0,6.0,91.0,3.0,283.0,410.0,516.0,832.0,89.0,207.0,616.0,663.0,128.0,369.0,693.0,150.0,34.0,18.8,19.01,9.89,23.0,16.0,6.0,1262.58,877.0,861.81,176.0,8.14,8.16,8.22,47.63,46.94,46.42
LAK,2024,LAK,LAK,Team Level,4on5,30,0.16,0.18,0.2,9107.0,28.37,3.01,1.52,4.53,0.93,8.58,18.44,2.79,3.01,2.79,27.0,10.0,6.0,43.0,1.0,4.0,0.0,2.0,1.0,6.0,23.0,26.0,36.0,3.0,6.0,77.0,19.0,12.0,22.0,24.0,9.0,4.0,0.56,1.11,1.34,1.0,0.0,0.0,43.0,37.0,37.0,16.0,0.35,0.81,0.81,2.54,2.54,2.52,112.18,15.48,10.3,24.36,3.78,63.4,31.69,14.53,15.48,14.53,100.0,49.0,52.0,201.0,15.0,12.0,2.0,16.0,0.0,54.0,52.0,85.0,134.0,7.0,14.0,88.0,6.0,7.0,25.0,92.0,34.0,23.0,3.11,4.3,8.07,4.0,5.0,6.0,201.0,149.0,149.0,3.0,2.72,2.96,2.96,15.24,15.24,14.53
LAK,2024,LAK,LAK,Team Level,5on4,30,0.83,0.86,0.85,7973.0,114.96,10.01,10.3,26.13,3.77,69.65,37.14,9.58,10.01,9.58,100.0,57.0,64.0,221.0,12.0,11.0,0.0,19.0,0.0,58.0,57.0,88.0,145.0,8.0,14.0,81.0,4.0,8.0,30.0,123.0,21.0,13.0,2.99,2.42,4.59,3.0,4.0,5.0,221.0,157.0,157.0,3.0,2.76,1.58,1.28,11.49,11.49,11.04,21.1,2.1,1.02,2.86,0.64,6.67,14.71,2.04,2.1,2.04,22.0,6.0,7.0,35.0,2.0,3.0,1.0,0.0,0.0,4.0,19.0,20.0,26.0,4.0,10.0,47.0,18.0,11.0,17.0,16.0,10.0,2.0,0.35,1.24,0.51,1.0,0.0,1.0,35.0,28.0,28.0,15.0,0.23,0.52,0.52,1.81,1.81,1.8
PIT,2024,PIT,PIT,Team Level,other,32,0.37,0.48,0.45,2922.0,37.49,7.12,2.88,6.69,1.29,20.46,13.55,6.84,7.12,6.84,36.0,16.0,31.0,83.0,11.0,2.0,1.0,2.0,0.0,25.0,12.0,25.0,41.0,3.0,6.0,27.0,13.0,6.0,6.0,31.0,14.0,7.0,1.27,1.97,3.89,3.0,3.0,5.0,83.0,52.0,52.0,2.0,0.8,0.75,0.75,7.17,7.17,6.97,45.44,12.32,3.28,8.1,1.7,24.68,13.92,10.54,12.32,10.54,37.0,27.0,26.0,90.0,14.0,5.0,2.0,4.0,0.0,21.0,20.0,23.0,50.0,2.0,4.0,39.0,14.0,3.0,11.0,31.0,16.0,17.0,1.21,2.15,8.97,2.0,4.0,8.0,90.0,64.0,64.0,7.0,0.96,1.94,1.94,11.34,11.34,10.09
